pc_timestamp,stm32_ms,adc_raw,adc_voltage_v,sensor_voltage_v,pressure_bar,duty_percent,frequency_hz,estimated_output_rms_v,jsy_online,jsy_voltage_rms_v,jsy_current_rms_a,jsy_active_power_w,jsy_power_factor,jsy_energy_kwh,jsy_error_count
2026-05-23T00:22:13.630,59939,765,0.616,0.918,1.255,70.04,5000,154.09,1,0.0,0.0,0,0.0,0.0,0
2026-05-23T00:22:13.755,60043,587,0.473,0.705,0.614,70.04,5000,154.09,1,0.0,0.0,0,0.0,0.0,0
2026-05-23T00:22:13.879,60147,536,0.432,0.643,0.43,70.04,5000,154.09,1,0.0,0.0,0,0.0,0.0,0
2026-05-23T00:22:13.942,60251,872,0.703,1.047,1.64,70.04,5000,154.09,1,0.0,0.0,0,0.0,0.0,0
2026-05-23T00:22:14.067,60355,1036,0.835,1.244,2.231,70.04,5000,154.09,1,0.0,0.0,0,0.0,0.0,0
2026-05-23T00:22:14.191,60459,1000,0.806,1.2,2.101,70.04,5000,154.09,1,0.0,0.0,0,0.0,0.0,0
2026-05-23T00:22:14.253,60560,884,0.712,1.061,1.683,70.04,5000,154.09,1,0.0,0.0,0,0.0,0.0,0
2026-05-23T00:22:14.377,60664,647,0.521,0.777,0.83,70.04,5000,154.09,1,0.0,0.0,0,0.0,0.0,0
2026-05-23T00:22:14.503,60768,465,0.375,0.558,0.174,70.04,5000,154.09,1,0.0,0.0,0,0.0,0.0,0
2026-05-23T00:22:14.565,60872,724,0.583,0.869,1.107,70.04,5000,154.09,1,0.0,0.0,0,0.0,0.0,0
2026-05-23T00:22:14.690,60976,962,0.775,1.155,1.964,70.04,5000,154.09,1,0.0,0.0,0,0.0,0.0,0
2026-05-23T00:22:14.814,61080,1147,0.924,1.377,2.63,70.04,5000,154.09,1,0.0,0.0,0,0.0,0.0,0
2026-05-23T00:22:14.876,61184,784,0.632,0.941,1.323,70.04,5000,154.09,1,0.0,0.0,0,0.0,0.0,0
2026-05-23T00:22:15.000,61288,592,0.477,0.711,0.632,70.04,5000,154.09,1,0.0,0.0,0,0.0,0.0,0
