pc_timestamp,elapsed_s,setpoint,pressure,error,delta_pressure,prev_duty,voltage_rms,duty_next_percent,duty_percent,estimated_output_rms_v,jsy_voltage_rms_v,valve_open_count,valve_state_label,valve_phase,safety_rule_applied,operation_region,ignored_features_note
2026-06-05 22:16:10.090,187.366,0.85,0.1927333333333333,0.6572666666666667,0.0006000000000000172,80.0,171.25,95.0,80.0,176.0,171.25,0->4,Transisi buka cepat 0->4 keran,transition_open,False,training_ge80_to_95,valve_open_count dan current tidak dipakai sebagai input model STM32
2026-06-05 22:16:10.610,187.886,0.85,0.1915333333333333,0.6584666666666666,-0.0012000000000000066,80.0,171.25,95.0,80.0,176.0,171.25,0->4,Transisi buka cepat 0->4 keran,transition_open,False,training_ge80_to_95,valve_open_count dan current tidak dipakai sebagai input model STM32
2026-06-05 22:16:11.158,188.434,0.85,0.1876,0.6624,-0.0039333333333333165,80.0,171.32,95.0,80.0,176.0,171.32,0->4,Transisi buka cepat 0->4 keran,transition_open,False,training_ge80_to_95,valve_open_count dan current tidak dipakai sebagai input model STM32
2026-06-05 22:16:11.706,188.982,0.85,0.2001333333333333,0.6498666666666667,0.012533333333333313,80.0,171.32,95.0,90.0,198.0,171.32,0->4,Transisi buka cepat 0->4 keran,transition_open,False,training_ge80_to_95,valve_open_count dan current tidak dipakai sebagai input model STM32
2026-06-05 22:16:12.202,189.478,0.85,0.233,0.617,0.03286666666666671,90.0,174.97,95.0,90.0,198.0,174.97,0->4,Transisi buka cepat 0->4 keran,transition_open,False,training_ge80_to_95,valve_open_count dan current tidak dipakai sebagai input model STM32
2026-06-05 22:16:12.733,190.009,0.85,0.2817333333333333,0.5682666666666667,0.04873333333333327,90.0,174.97,95.0,90.0,198.0,174.97,0->4,Transisi buka cepat 0->4 keran,transition_open,False,training_ge80_to_95,valve_open_count dan current tidak dipakai sebagai input model STM32
2026-06-05 22:16:13.262,190.538,0.85,0.3142666666666667,0.5357333333333333,0.032533333333333414,90.0,192.23,95.0,90.0,198.0,192.23,0->4,Transisi buka cepat 0->4 keran,transition_open,False,training_ge80_to_95,valve_open_count dan current tidak dipakai sebagai input model STM32
2026-06-05 22:16:13.821,191.097,0.85,0.3167333333333333,0.5332666666666667,0.002466666666666617,90.0,192.23,95.0,90.0,198.0,192.23,0->4,Transisi buka cepat 0->4 keran,transition_open,False,training_ge80_to_95,valve_open_count dan current tidak dipakai sebagai input model STM32
2026-06-05 22:16:14.322,191.598,0.85,0.312,0.538,-0.004733333333333312,90.0,192.25,95.0,90.0,198.0,192.25,0->4,Transisi buka cepat 0->4 keran,transition_open,False,training_ge80_to_95,valve_open_count dan current tidak dipakai sebagai input model STM32
2026-06-05 22:16:14.818,192.094,0.85,0.3160666666666666,0.5339333333333334,0.004066666666666607,90.0,192.25,95.0,90.0,198.0,192.25,0->4,Transisi buka cepat 0->4 keran,transition_open,False,training_ge80_to_95,valve_open_count dan current tidak dipakai sebagai input model STM32
2026-06-05 22:16:15.394,192.67,0.85,0.316,0.534,-6.666666666660381e-05,90.0,192.29,95.0,90.0,198.0,192.29,0->4,Transisi buka cepat 0->4 keran,transition_open,False,training_ge80_to_95,valve_open_count dan current tidak dipakai sebagai input model STM32
2026-06-05 22:16:15.976,193.252,0.85,0.3148,0.5351999999999999,-0.0011999999999999789,90.0,192.26,95.0,90.0,198.0,192.26,4,4 keran stabil,stable,False,training_ge80_to_95,valve_open_count dan current tidak dipakai sebagai input model STM32
