pc_timestamp,stm32_ms,adc_raw,adc_voltage_v,sensor_voltage_v,pressure_bar,duty_percent,frequency_hz,estimated_output_rms_v,jsy_online,jsy_voltage_rms_v,jsy_current_rms_a,jsy_voltage_raw_v,jsy_current_raw_a,jsy_active_power_w,jsy_power_factor,jsy_energy_kwh,jsy_error_count,nn_mode,nn_duty_percent,valve_open_count,valve_state_label,valve_phase,setpoint_bar,episode_id,is_decision,event
2026-07-02T19:07:55.706,301891,507,0.4074,0.5988,0.2963333333333333,78.31,5000,172.27,1,169.43,0.793,172.49,0.868,148,0.988,0.07,21,1,78.31,3,3 keran stabil,stable,0.3,1,0,
2026-07-02T19:07:56.315,302472,506,0.4078666666666667,0.5983333333333333,0.2949333333333333,78.31,5000,172.27,1,169.47,0.792,172.53,0.867,148,0.989,0.07,21,1,78.31,3,3 keran stabil,stable,0.3,1,0,
2026-07-02T19:07:56.894,303052,507,0.4074,0.5982,0.2948,78.31,5000,172.27,1,169.15,0.793,172.22,0.868,148,0.99,0.07,21,1,78.31,3,3 keran stabil,stable,0.3,1,0,
2026-07-02T19:07:57.402,303583,508,0.40713333333333335,0.5975333333333332,0.29259999999999997,78.31,5000,172.27,1,169.15,0.793,172.22,0.868,148,0.99,0.07,21,1,78.31,3,3 keran stabil,stable,0.3,1,0,
2026-07-02T19:07:57.970,304164,510,0.40546666666666664,0.5972000000000001,0.292,78.31,5000,172.27,1,168.86,0.792,171.95,0.867,147,0.986,0.07,21,1,78.31,3,3 keran stabil,stable,0.3,1,0,
2026-07-02T19:07:58.480,304694,502,0.4060666666666667,0.5966,0.29019999999999996,78.49,5000,172.68,1,168.86,0.792,171.95,0.867,147,0.986,0.07,21,1,78.49,3,3 keran stabil,stable,0.3,1,0,
2026-07-02T19:07:59.059,305275,504,0.40726666666666667,0.5974666666666667,0.2929333333333333,78.49,5000,172.68,1,169.06,0.792,172.14,0.867,148,0.991,0.07,21,1,78.49,3,3 keran stabil,stable,0.3,1,0,
2026-07-02T19:07:59.622,305805,519,0.4105333333333333,0.5984666666666667,0.29579999999999995,78.49,5000,172.68,1,169.06,0.792,172.14,0.867,148,0.991,0.07,21,1,78.49,3,3 keran stabil,stable,0.3,1,0,
2026-07-02T19:08:00.171,306386,510,0.41139999999999993,0.6004,0.3012666666666667,78.49,5000,172.68,1,169.5,0.791,172.56,0.866,148,0.99,0.07,21,1,78.49,3,3 keran stabil,stable,0.3,1,0,
2026-07-02T19:08:00.732,306916,506,0.4121333333333333,0.5998666666666667,0.30033333333333334,78.49,5000,172.68,1,169.5,0.791,172.56,0.866,148,0.99,0.07,21,1,78.49,3,3 keran stabil,stable,0.3,1,0,
2026-07-02T19:08:01.283,307497,509,0.412,0.6027333333333333,0.30906666666666666,78.49,5000,172.68,1,169.36,0.79,172.42,0.865,147,0.985,0.07,21,1,78.49,3,3 keran stabil,stable,0.3,1,0,
2026-07-02T19:08:01.893,308076,506,0.4128,0.6023333333333334,0.30806666666666666,77.88,5000,171.34,1,168.71,0.82,171.81,0.894,152,0.989,0.07,21,1,77.88,3,3 keran stabil,stable,0.3,1,0,
2026-07-02T19:08:02.408,308607,503,0.41153333333333336,0.6028,0.30839999999999995,77.88,5000,171.34,1,168.71,0.82,171.81,0.894,152,0.989,0.07,21,1,77.88,3,3 keran stabil,stable,0.3,1,0,
2026-07-02T19:08:02.987,309188,504,0.4105333333333333,0.6003333333333333,0.30079999999999996,77.88,5000,171.34,1,168.0,0.819,171.13,0.893,151,0.988,0.07,21,1,77.88,3,3 keran stabil,stable,0.3,1,0,
2026-07-02T19:08:03.518,309718,522,0.41026666666666667,0.6000666666666666,0.3,77.88,5000,171.34,1,168.0,0.819,171.13,0.893,151,0.988,0.07,21,1,77.88,3,3 keran stabil,stable,0.3,1,0,
2026-07-02T19:08:04.085,310299,511,0.4098,0.5991333333333333,0.298,77.88,5000,171.34,1,168.17,0.818,171.29,0.892,151,0.988,0.07,21,1,77.88,3,3 keran stabil,stable,0.3,1,0,
2026-07-02T19:08:04.629,310829,506,0.40973333333333334,0.5984666666666667,0.2959333333333333,78.1,5000,171.81,1,168.17,0.818,171.29,0.892,151,0.988,0.07,21,1,78.1,3,3 keran stabil,stable,0.3,1,0,
2026-07-02T19:08:05.207,311410,496,0.40986666666666666,0.599,0.2975333333333333,78.1,5000,171.81,1,168.12,0.818,171.25,0.892,151,0.988,0.07,21,1,78.1,3,3 keran stabil,stable,0.3,1,0,
2026-07-02T19:08:05.725,311940,510,0.411,0.6005333333333333,0.302,78.1,5000,171.81,1,168.12,0.818,171.25,0.892,151,0.988,0.07,21,1,78.1,3,3 keran stabil,stable,0.3,1,0,
2026-07-02T19:08:06.287,312521,510,0.4121333333333333,0.6010666666666666,0.30366666666666664,78.1,5000,171.81,1,168.51,0.818,171.62,0.892,151,0.986,0.07,21,1,78.1,3,3 keran stabil,stable,0.3,1,0,
2026-07-02T19:08:06.863,313101,513,0.4120666666666667,0.6001333333333333,0.30106666666666665,78.1,5000,171.81,1,168.57,0.818,171.67,0.892,151,0.986,0.07,21,1,78.1,3,3 keran stabil,stable,0.3,1,0,
2026-07-02T19:08:07.401,313632,520,0.4116666666666667,0.5995333333333334,0.2988,78.18,5000,171.99,1,168.57,0.818,171.67,0.892,151,0.986,0.07,21,1,78.18,3,3 keran stabil,stable,0.3,1,0,
2026-07-02T19:08:07.999,314212,519,0.41106666666666664,0.5996666666666666,0.29913333333333336,78.18,5000,171.99,1,168.59,0.817,171.69,0.891,151,0.987,0.07,21,1,78.18,3,3 keran stabil,stable,0.3,1,0,
2026-07-02T19:08:08.504,314742,500,0.4095333333333333,0.5999333333333332,0.3,78.18,5000,171.99,1,168.59,0.817,171.69,0.891,151,0.987,0.07,21,1,78.18,3,3 keran stabil,stable,0.3,1,0,
2026-07-02T19:08:09.095,315323,489,0.4086666666666667,0.6013999999999999,0.3047333333333333,78.18,5000,171.99,1,168.85,0.818,171.94,0.892,152,0.991,0.07,21,1,78.18,3,3 keran stabil,stable,0.3,1,0,
2026-07-02T19:08:09.641,315853,507,0.40800000000000003,0.6010000000000001,0.30333333333333334,78.18,5000,171.99,1,168.85,0.818,171.94,0.892,152,0.991,0.07,21,1,78.18,3,3 keran stabil,stable,0.3,1,0,
2026-07-02T19:08:10.188,316434,504,0.4096666666666666,0.6017333333333333,0.30533333333333335,78.18,5000,171.99,1,168.58,0.817,171.68,0.891,151,0.987,0.07,21,1,78.18,3,3 keran stabil,stable,0.3,1,0,
2026-07-02T19:08:10.733,316964,510,0.41026666666666667,0.6018,0.30539999999999995,77.56,5000,170.64,1,168.58,0.817,171.68,0.891,151,0.987,0.07,21,1,77.56,3,3 keran stabil,stable,0.3,1,0,
2026-07-02T19:08:11.294,317545,509,0.40926666666666667,0.6006666666666667,0.3018,77.56,5000,170.64,1,168.56,0.817,171.66,0.891,151,0.987,0.07,21,1,77.56,3,3 keran stabil,stable,0.3,1,0,
2026-07-02T19:08:11.907,318125,502,0.4079333333333333,0.5993333333333334,0.2974,77.56,5000,170.64,1,167.37,0.831,170.53,0.905,153,0.991,0.07,21,1,77.56,3,3 keran stabil,stable,0.3,1,0,
2026-07-02T19:08:12.438,318656,509,0.40813333333333335,0.5976,0.2920666666666667,77.56,5000,170.64,1,167.37,0.831,170.53,0.905,153,0.991,0.07,21,1,77.56,3,3 keran stabil,stable,0.3,1,0,
