pc_timestamp,stm32_ms,adc_raw,adc_voltage_v,sensor_voltage_v,pressure_bar,duty_percent,frequency_hz,estimated_output_rms_v,jsy_online,jsy_voltage_rms_v,jsy_current_rms_a,jsy_active_power_w,jsy_power_factor,jsy_energy_kwh,jsy_error_count,valve_open_count,valve_state_label,valve_phase
2026-05-24T23:39:19.539,1805975,489,0.394,0.587,0.261,40.0,5000,88.0,1,68.65,0.383,24,0.912,0.0,718,5,5 keran stabil,stable
2026-05-24T23:39:20.035,1806497,490,0.395,0.588,0.264,40.0,5000,88.0,1,72.76,0.408,27,0.909,0.0,718,5,5 keran stabil,stable
2026-05-24T23:39:20.594,1807059,435,0.351,0.522,0.066,40.0,5000,88.0,1,77.68,0.439,31,0.909,0.0,718,5,5 keran stabil,stable
2026-05-24T23:39:21.160,1807584,490,0.395,0.588,0.264,40.0,5000,88.0,1,77.68,0.439,31,0.909,0.0,718,5,5 keran stabil,stable
2026-05-24T23:39:21.718,1808159,481,0.388,0.577,0.232,40.0,5000,88.0,1,82.22,0.466,35,0.913,0.0,718,5,5 keran stabil,stable
2026-05-24T23:39:22.338,1808789,483,0.389,0.58,0.239,40.0,5000,88.0,1,82.22,0.466,35,0.913,0.0,718,5,5 keran stabil,stable
2026-05-24T23:39:22.835,1809312,479,0.386,0.575,0.225,40.0,5000,88.0,1,14.57,0.082,1,0.837,0.0,718,5,5 keran stabil,stable
2026-05-24T23:39:23.394,1809837,482,0.388,0.579,0.236,40.0,5000,88.0,1,14.57,0.082,1,0.837,0.0,718,5,5 keran stabil,stable
2026-05-24T23:39:23.953,1810396,484,0.39,0.581,0.243,40.0,5000,88.0,1,0.0,0.0,0,0.0,0.0,718,5,5 keran stabil,stable
2026-05-24T23:39:24.449,1810916,492,0.396,0.591,0.272,40.0,5000,88.0,1,0.0,0.0,0,0.0,0.0,718,5,5 keran stabil,stable
2026-05-24T23:39:25.070,1811537,476,0.384,0.571,0.214,40.0,5000,88.0,1,0.0,0.0,0,0.0,0.0,718,5,5 keran stabil,stable
