pc_timestamp,stm32_ms,adc_raw,adc_voltage_v,sensor_voltage_v,pressure_bar,duty_percent,frequency_hz,estimated_output_rms_v,jsy_online,jsy_voltage_rms_v,jsy_current_rms_a,jsy_active_power_w,jsy_power_factor,jsy_energy_kwh,jsy_error_count,nn_mode,nn_duty_percent,valve_open_count,valve_state_label,valve_phase
2026-06-09T23:14:08.471,171756,580,0.469,0.690133333,0.570866667,90,5000,198,1,194.89,0.912,177,0.995,0.01,37,0,0,0,0 keran stabil,stable
2026-06-09T23:14:09.034,172340,581,0.4694,0.6896,0.568866667,90,5000,198,1,194.9,0.911,177,0.996,0.01,37,0,0,0,0 keran stabil,stable
2026-06-09T23:14:09.598,172866,579,0.468533333,0.6896,0.568466667,90,5000,198,1,194.9,0.911,177,0.996,0.01,37,0,0,0,0 keran stabil,stable
2026-06-09T23:14:10.158,173450,578,0.468733333,0.691,0.572333333,90,5000,198,1,194.76,0.908,176,0.995,0.01,37,0,0,0,0 keran stabil,stable
2026-06-09T23:14:10.656,173975,580,0.468866667,0.6896,0.568066667,90,5000,198,1,194.76,0.908,176,0.995,0.01,37,0,0,0,0 keran stabil,stable
2026-06-09T23:14:11.154,174445,579,0.475533333,0.690733333,0.5714,90,5000,198,1,194.76,0.907,176,0.996,0.01,37,0,0,0,0 keran stabil,stable
2026-06-09T23:14:11.653,174970,582,0.475866667,0.69,0.569733333,90,5000,198,1,194.76,0.907,176,0.996,0.01,37,0,0,0,0 keran stabil,stable
2026-06-09T23:14:12.215,175492,584,0.4764,0.6898,0.568933333,90,5000,198,1,194.78,0.907,176,0.996,0.01,37,0,0,0,0 keran stabil,stable
2026-06-09T23:14:12.712,176017,579,0.471,0.6914,0.574066667,90,5000,198,1,194.78,0.907,176,0.996,0.01,37,0,0,0,0 keran stabil,stable
2026-06-09T23:14:13.272,176579,579,0.4706,0.691066667,0.573266667,90,5000,198,1,194.79,0.907,176,0.996,0.01,37,0,0,0,0 keran stabil,stable
2026-06-09T23:14:13.775,177104,584,0.468866667,0.6908,0.572733333,90,5000,198,1,194.79,0.907,176,0.996,0.01,37,0,0,0,0 keran stabil,stable
2026-06-09T23:14:14.356,177679,591,0.4698,0.687133333,0.561866667,90,5000,198,1,194.74,0.908,176,0.995,0.01,37,0,0,0,0 keran stabil,stable
2026-06-09T23:14:14.867,178204,581,0.469466667,0.687133333,0.561266667,90,5000,198,1,194.74,0.908,176,0.995,0.01,37,0,0,0,0 keran stabil,stable
2026-06-09T23:14:15.395,178726,581,0.4718,0.687866667,0.563333333,90,5000,198,1,194.58,0.907,175,0.991,0.01,37,0,0,0,0 keran stabil,stable
2026-06-09T23:14:15.931,179251,582,0.4706,0.688533333,0.565333333,90,5000,198,1,194.58,0.907,175,0.991,0.01,37,0,0,0,0 keran stabil,stable
2026-06-09T23:14:16.490,179813,578,0.472533333,0.690666667,0.571866667,90,5000,198,1,194.64,0.907,176,0.996,0.01,37,0,0,0,0 keran stabil,stable
2026-06-09T23:14:17.066,180387,582,0.468866667,0.689466667,0.568333333,90,5000,198,1,194.59,0.907,176,0.997,0.01,37,0,0,0,0 keran stabil,stable
2026-06-09T23:14:17.591,180913,594,0.469866667,0.690933333,0.572866667,90,5000,198,1,194.59,0.907,176,0.997,0.01,37,0,0,0,0 keran stabil,stable
2026-06-09T23:14:18.119,181440,575,0.468466667,0.689666667,0.5692,90,5000,198,1,194.78,0.908,176,0.995,0.01,37,0,0,0,0 keran stabil,stable
2026-06-09T23:14:18.645,181965,588,0.470866667,0.692,0.5764,90,5000,198,1,194.78,0.908,176,0.995,0.01,37,0,0,0,0 keran stabil,stable
2026-06-09T23:14:19.177,182512,581,0.469,0.691866667,0.576066667,90,5000,198,1,194.82,0.907,176,0.996,0.01,37,0,0,0,0 keran stabil,stable
