pc_timestamp,stm32_ms,adc_raw,adc_voltage_v,sensor_voltage_v,pressure_bar,duty_percent,frequency_hz,estimated_output_rms_v,jsy_online,jsy_voltage_rms_v,jsy_current_rms_a,jsy_active_power_w,jsy_power_factor,jsy_energy_kwh,jsy_error_count,nn_mode,nn_duty_percent,valve_open_count,valve_state_label,valve_phase,setpoint_bar,episode_id,is_decision,event
2026-06-16T23:22:18.023,5127408,487,0.4018,0.588733333,0.266,78.78,5000,173.31,1,171.21,0.891,151,0.989,0.04,4823,1,78.78,-,Belum ditandai,unset,0.3,2,0,
2026-06-16T23:22:18.523,5127883,492,0.4006,0.588933333,0.266866667,79.78,5000,175.52,1,171.17,0.891,151,0.99,0.04,4823,1,79.78,-,Belum ditandai,unset,0.3,2,0,
2026-06-16T23:22:19.021,5128413,508,0.401866667,0.5908,0.272266667,79.78,5000,175.52,1,171.17,0.891,151,0.99,0.04,4823,1,79.78,-,Belum ditandai,unset,0.3,2,0,
2026-06-16T23:22:19.518,5128888,507,0.405466667,0.5944,0.283333333,79.78,5000,175.52,1,173.24,0.893,153,0.988,0.04,4823,1,79.78,-,Belum ditandai,unset,0.3,2,0,
2026-06-16T23:22:20.019,5129418,509,0.4104,0.599866667,0.299733333,79.78,5000,175.52,1,173.24,0.893,153,0.988,0.04,4823,1,79.78,-,Belum ditandai,unset,0.3,2,0,
2026-06-16T23:22:20.517,5129892,509,0.4124,0.602733333,0.3086,79.78,5000,175.52,1,173.3,0.888,152,0.987,0.04,4823,1,79.78,-,Belum ditandai,unset,0.3,2,0,
2026-06-16T23:22:21.125,5130528,513,0.411933333,0.603733333,0.3118,79.78,5000,175.52,1,173.3,0.888,152,0.987,0.04,4823,1,79.78,-,Belum ditandai,unset,0.3,2,0,
2026-06-16T23:22:21.624,5131003,504,0.4112,0.603066667,0.31,78.66,5000,173.06,1,173.27,0.889,152,0.986,0.04,4823,1,78.66,-,Belum ditandai,unset,0.3,2,0,
2026-06-16T23:22:22.122,5131533,505,0.409,0.6008,0.303466667,78.66,5000,173.06,1,173.27,0.889,152,0.986,0.04,4823,1,78.66,-,Belum ditandai,unset,0.3,2,0,
2026-06-16T23:22:22.622,5132008,502,0.407933333,0.598066667,0.294666667,78.66,5000,173.06,1,170.98,0.881,149,0.989,0.04,4823,1,78.66,-,Belum ditandai,unset,0.3,2,0,
2026-06-16T23:22:23.120,5132538,517,0.4082,0.5958,0.287133333,78.66,5000,173.06,1,170.98,0.881,149,0.989,0.04,4823,1,78.66,-,Belum ditandai,unset,0.3,2,0,
2026-06-16T23:22:23.623,5133012,502,0.407733333,0.5958,0.2868,78.66,5000,173.06,1,170.95,0.88,149,0.99,0.04,4823,1,78.66,-,Belum ditandai,unset,0.3,2,0,
2026-06-16T23:22:24.122,5133542,503,0.408333333,0.5976,0.2926,78.66,5000,173.06,1,170.95,0.88,149,0.99,0.04,4823,1,78.66,-,Belum ditandai,unset,0.3,2,0,
2026-06-16T23:22:24.622,5134022,504,0.409333333,0.599266667,0.2978,78.78,5000,173.31,1,170.89,0.878,148,0.986,0.04,4823,1,78.78,-,Belum ditandai,unset,0.3,2,0,
2026-06-16T23:22:25.304,5134713,507,0.408666667,0.600266667,0.301066667,78.78,5000,173.31,1,171.18,0.878,149,0.991,0.04,4823,1,78.78,-,Belum ditandai,unset,0.3,2,0,
2026-06-16T23:22:25.866,5135243,500,0.408733333,0.600733333,0.3022,78.78,5000,173.31,1,171.18,0.878,149,0.991,0.04,4823,1,78.78,-,Belum ditandai,unset,0.3,2,0,
2026-06-16T23:22:26.429,5135824,500,0.407533333,0.599266667,0.298,78.78,5000,173.31,1,171.18,0.879,149,0.99,0.04,4823,1,78.78,-,Belum ditandai,unset,0.3,2,0,
2026-06-16T23:22:26.926,5136354,508,0.406466667,0.598933333,0.297066667,78.78,5000,173.31,1,171.18,0.879,149,0.99,0.04,4823,1,78.78,-,Belum ditandai,unset,0.3,2,0,
2026-06-16T23:22:27.428,5136829,506,0.4062,0.598066667,0.294266667,78.72,5000,173.18,1,171.2,0.879,149,0.99,0.04,4823,1,78.72,-,Belum ditandai,unset,0.3,2,0,
2026-06-16T23:22:27.927,5137359,506,0.406866667,0.598466667,0.2954,78.72,5000,173.18,1,171.2,0.879,149,0.99,0.04,4823,1,78.72,-,Belum ditandai,unset,0.3,2,0,
2026-06-16T23:22:28.431,5137833,502,0.407133333,0.597266667,0.291266667,78.72,5000,173.18,1,171.06,0.88,149,0.989,0.04,4823,1,78.72,-,Belum ditandai,unset,0.3,2,0,
2026-06-16T23:22:28.930,5138363,507,0.409933333,0.597533333,0.292,78.72,5000,173.18,1,171.06,0.88,149,0.989,0.04,4823,1,78.72,-,Belum ditandai,unset,0.3,2,0,
2026-06-16T23:22:29.433,5138838,506,0.409533333,0.596,0.2874,78.72,5000,173.18,1,171.03,0.88,149,0.989,0.04,4823,1,78.72,-,Belum ditandai,unset,0.3,2,0,
2026-06-16T23:22:29.933,5139368,498,0.409533333,0.596466667,0.2892,78.72,5000,173.18,1,171.03,0.88,149,0.989,0.04,4823,1,78.72,-,Belum ditandai,unset,0.3,2,0,
2026-06-16T23:22:30.430,5139843,510,0.407,0.5954,0.286266667,78.96,5000,173.7,1,171.05,0.88,149,0.989,0.04,4823,1,78.96,-,Belum ditandai,unset,0.3,2,0,
2026-06-16T23:22:30.929,5140373,506,0.408266667,0.597133333,0.2916,78.96,5000,173.7,1,171.05,0.88,149,0.989,0.04,4823,1,78.96,-,Belum ditandai,unset,0.3,2,0,
2026-06-16T23:22:31.431,5140847,510,0.4086,0.5972,0.292333333,78.96,5000,173.7,1,171.51,0.88,149,0.987,0.04,4823,1,78.96,-,Belum ditandai,unset,0.3,2,0,
2026-06-16T23:22:31.933,5141377,504,0.4104,0.598266667,0.2952,78.96,5000,173.7,1,171.51,0.88,149,0.987,0.04,4823,1,78.96,-,Belum ditandai,unset,0.3,2,0,
2026-06-16T23:22:32.434,5141852,508,0.409333333,0.598066667,0.294933333,78.96,5000,173.7,1,171.55,0.879,149,0.988,0.04,4823,1,78.96,-,Belum ditandai,unset,0.3,2,0,
2026-06-16T23:22:32.936,5142382,504,0.408866667,0.598,0.294133333,78.96,5000,173.7,1,171.55,0.879,149,0.988,0.04,4823,1,78.96,-,Belum ditandai,unset,0.3,2,0,
2026-06-16T23:22:33.436,5142857,507,0.406733333,0.5978,0.293533333,78.98,5000,173.76,1,171.57,0.879,149,0.987,0.04,4823,1,78.98,-,Belum ditandai,unset,0.3,2,0,
2026-06-16T23:22:33.935,5143387,502,0.407133333,0.5984,0.295333333,78.98,5000,173.76,1,171.57,0.879,149,0.987,0.04,4823,1,78.98,-,Belum ditandai,unset,0.3,2,0,
2026-06-16T23:22:34.438,5143861,507,0.405866667,0.598666667,0.296266667,78.98,5000,173.76,1,171.59,0.878,149,0.989,0.04,4823,1,78.98,-,Belum ditandai,unset,0.3,2,0,
2026-06-16T23:22:34.937,5144391,504,0.408533333,0.599333333,0.298266667,78.98,5000,173.76,1,171.59,0.878,149,0.989,0.04,4823,1,78.98,-,Belum ditandai,unset,0.3,2,0,
2026-06-16T23:22:35.435,5144866,508,0.4082,0.598266667,0.2952,78.98,5000,173.76,1,171.62,0.879,149,0.987,0.04,4823,1,78.98,-,Belum ditandai,unset,0.3,2,0,
2026-06-16T23:22:35.962,5145396,507,0.408133333,0.597866667,0.294133333,78.98,5000,173.76,1,171.62,0.879,149,0.987,0.04,4823,1,78.98,-,Belum ditandai,unset,0.3,2,0,
2026-06-16T23:22:36.563,5145977,500,0.406533333,0.5986,0.296133333,78.39,5000,172.46,1,171.64,0.879,149,0.987,0.04,4823,1,78.39,-,Belum ditandai,unset,0.3,2,0,
2026-06-16T23:22:37.172,5146613,508,0.406333333,0.5978,0.2938,78.39,5000,172.46,1,171.64,0.879,149,0.987,0.04,4823,1,78.39,-,Belum ditandai,unset,0.3,2,0,
2026-06-16T23:22:37.736,5147194,508,0.4064,0.5966,0.290266667,78.39,5000,172.46,1,170.45,0.876,148,0.991,0.04,4823,1,78.39,-,Belum ditandai,unset,0.3,2,0,
2026-06-16T23:22:38.296,5147774,500,0.4064,0.595733333,0.287266667,78.39,5000,172.46,1,170.46,0.875,148,0.992,0.04,4823,1,78.39,-,Belum ditandai,unset,0.3,2,0,
2026-06-16T23:22:38.856,5148304,500,0.406933333,0.595933333,0.287133333,78.39,5000,172.46,1,170.46,0.875,148,0.992,0.04,4823,1,78.39,-,Belum ditandai,unset,0.3,2,0,
2026-06-16T23:22:39.436,5148885,499,0.406133333,0.595933333,0.2872,78.22,5000,172.09,1,170.4,0.875,147,0.985,0.04,4823,1,78.22,-,Belum ditandai,unset,0.3,2,0,
2026-06-16T23:22:39.981,5149415,499,0.404266667,0.595,0.2848,78.22,5000,172.09,1,170.4,0.875,147,0.985,0.04,4823,1,78.22,-,Belum ditandai,unset,0.3,2,0,
2026-06-16T23:22:40.524,5149996,499,0.402666667,0.594066667,0.282533333,78.22,5000,172.09,1,170.07,0.874,147,0.988,0.04,4823,1,78.22,-,Belum ditandai,unset,0.4,2,0,
2026-06-16T23:22:41.044,5150526,499,0.403466667,0.5932,0.2802,78.22,5000,172.09,1,170.07,0.874,147,0.988,0.04,4823,1,78.22,-,Belum ditandai,unset,0.35,2,0,
2026-06-16T23:22:41.555,5151001,488,0.404,0.593333333,0.280733333,78.22,5000,172.09,1,170.07,0.875,147,0.987,0.04,4823,1,78.22,-,Belum ditandai,unset,0.35,2,0,
2026-06-16T23:22:42.055,5151531,498,0.4034,0.592866667,0.278866667,78.22,5000,172.09,1,170.07,0.875,147,0.987,0.04,4823,1,78.22,-,Belum ditandai,unset,0.35,2,0,
2026-06-16T23:22:42.553,5152015,500,0.4024,0.5928,0.278666667,78.22,5000,172.09,1,170.06,0.873,147,0.99,0.04,4823,1,78.22,-,Belum ditandai,unset,0.35,2,0,
2026-06-16T23:22:43.077,5152545,475,0.401066667,0.592466667,0.277666667,78.22,5000,172.09,1,170.06,0.873,147,0.99,0.04,4823,1,78.22,-,Belum ditandai,unset,0.35,2,0,
2026-06-16T23:22:43.639,5153116,503,0.402333333,0.591933333,0.2758,78.22,5000,172.09,1,170.06,0.873,147,0.99,0.04,4823,1,78.22,-,Belum ditandai,unset,0.35,2,0,
2026-06-16T23:22:44.185,5153646,511,0.4062,0.593266667,0.2798,78.22,5000,172.09,1,170.06,0.873,147,0.99,0.04,4823,1,78.22,-,Belum ditandai,unset,0.35,2,0,
2026-06-16T23:22:44.756,5154227,501,0.405733333,0.594066667,0.281733333,78.22,5000,172.09,1,170.13,0.873,147,0.989,0.04,4823,1,78.22,-,Belum ditandai,unset,0.35,2,0,
2026-06-16T23:22:45.338,5154807,511,0.405333333,0.595133333,0.285133333,80.32,5000,176.7,1,170.14,0.872,147,0.99,0.04,4823,1,80.32,-,Belum ditandai,unset,0.35,2,0,
2026-06-16T23:22:45.875,5155337,510,0.406466667,0.599733333,0.2986,80.32,5000,176.7,1,170.14,0.872,147,0.99,0.04,4823,1,80.32,-,Belum ditandai,unset,0.35,3,0,
2026-06-16T23:22:46.435,5155918,521,0.4138,0.6058,0.317,80.32,5000,176.7,1,174.47,0.882,152,0.987,0.04,4823,1,80.32,-,Belum ditandai,unset,0.35,3,0,
2026-06-16T23:22:46.950,5156448,497,0.418,0.611,0.332533333,80.32,5000,176.7,1,174.47,0.882,152,0.987,0.04,4823,1,80.32,-,Belum ditandai,unset,0.35,3,0,
2026-06-16T23:22:47.519,5157028,521,0.4168,0.609866667,0.329533333,80.32,5000,176.7,1,174.52,0.881,152,0.988,0.04,4823,1,80.32,-,Belum ditandai,unset,0.35,3,0,
2026-06-16T23:22:48.084,5157558,526,0.416466667,0.609,0.327133333,80.32,5000,176.7,1,174.52,0.881,152,0.988,0.04,4823,1,80.32,-,Belum ditandai,unset,0.35,3,0,
2026-06-16T23:22:48.636,5158139,504,0.415133333,0.608066667,0.324666667,79.95,5000,175.89,1,174.55,0.883,153,0.992,0.04,4823,1,79.95,-,Belum ditandai,unset,0.35,3,0,
2026-06-16T23:22:49.177,5158669,513,0.412066667,0.6066,0.320333333,79.95,5000,175.89,1,174.55,0.883,153,0.992,0.04,4823,1,79.95,-,Belum ditandai,unset,0.35,3,0,
2026-06-16T23:22:49.728,5159250,518,0.409533333,0.605,0.315733333,79.95,5000,175.89,1,173.78,0.882,152,0.991,0.04,4823,1,79.95,-,Belum ditandai,unset,0.35,3,0,
2026-06-16T23:22:50.334,5159830,506,0.4104,0.604266667,0.313466667,79.95,5000,175.89,1,173.77,0.882,152,0.991,0.04,4823,1,79.95,-,Belum ditandai,unset,0.35,3,0,
2026-06-16T23:22:50.894,5160360,511,0.412266667,0.6048,0.315133333,79.95,5000,175.89,1,173.77,0.882,152,0.991,0.04,4823,1,79.95,-,Belum ditandai,unset,0.35,3,0,
2026-06-16T23:22:51.462,5160941,524,0.413533333,0.605933333,0.318666667,81.26,5000,178.78,1,173.74,0.881,151,0.986,0.04,4823,1,81.26,-,Belum ditandai,unset,0.35,3,0,
2026-06-16T23:22:51.963,5161471,529,0.4164,0.609266667,0.328933333,81.26,5000,178.78,1,173.74,0.881,151,0.986,0.04,4823,1,81.26,-,Belum ditandai,unset,0.35,3,0,
2026-06-16T23:22:52.465,5161946,522,0.418333333,0.612333333,0.337866667,81.26,5000,178.78,1,176.42,0.887,155,0.99,0.04,4823,1,81.26,-,Belum ditandai,unset,0.35,3,0,
2026-06-16T23:22:52.964,5162476,514,0.424,0.6164,0.3494,81.26,5000,178.78,1,176.42,0.887,155,0.99,0.04,4823,1,81.26,-,Belum ditandai,unset,0.35,3,0,
2026-06-16T23:22:53.464,5162950,514,0.423933333,0.616266667,0.348333333,81.26,5000,178.78,1,176.44,0.885,155,0.992,0.04,4823,1,81.26,-,Belum ditandai,unset,0.35,3,0,
2026-06-16T23:22:53.966,5163480,513,0.423333333,0.615866667,0.347133333,81.26,5000,178.78,1,176.44,0.885,155,0.992,0.04,4823,1,81.26,-,Belum ditandai,unset,0.35,3,0,
2026-06-16T23:22:54.464,5163955,511,0.4178,0.615066667,0.344333333,81.24,5000,178.72,1,176.41,0.886,155,0.991,0.04,4823,1,81.24,-,Belum ditandai,unset,0.35,3,0,
2026-06-16T23:22:55.087,5164591,509,0.4184,0.613466667,0.339733333,81.24,5000,178.72,1,176.41,0.886,155,0.991,0.04,4823,1,81.24,-,Belum ditandai,unset,0.35,3,0,
2026-06-16T23:22:55.651,5165172,510,0.4176,0.613466667,0.339933333,81.24,5000,178.72,1,176.42,0.887,155,0.99,0.04,4823,1,81.24,-,Belum ditandai,unset,0.35,3,0,
2026-06-16T23:22:56.221,5165702,522,0.419466667,0.6138,0.3416,81.24,5000,178.72,1,176.42,0.887,155,0.99,0.04,4823,1,81.24,-,Belum ditandai,unset,0.35,3,0,
2026-06-16T23:22:56.779,5166282,514,0.417733333,0.6144,0.343533333,81.24,5000,178.72,1,176.42,0.886,155,0.991,0.04,4823,1,81.24,-,Belum ditandai,unset,0.35,3,0,
2026-06-16T23:22:57.347,5166863,507,0.419866667,0.6148,0.3446,81.01,5000,178.22,1,176.43,0.886,155,0.991,0.04,4823,1,81.01,-,Belum ditandai,unset,0.35,3,0,
2026-06-16T23:22:57.848,5167393,522,0.419733333,0.614866667,0.3444,81.01,5000,178.22,1,176.43,0.886,155,0.991,0.04,4823,1,81.01,-,Belum ditandai,unset,0.35,3,0,
2026-06-16T23:22:58.352,5167867,518,0.42,0.614266667,0.342333333,81.01,5000,178.22,1,175.98,0.884,154,0.989,0.04,4823,1,81.01,-,Belum ditandai,unset,0.35,3,0,
2026-06-16T23:22:58.854,5168398,518,0.418133333,0.612733333,0.337733333,81.01,5000,178.22,1,175.98,0.884,154,0.989,0.04,4823,1,81.01,-,Belum ditandai,unset,0.35,3,0,
2026-06-16T23:22:59.352,5168872,510,0.4214,0.612733333,0.3378,81.01,5000,178.22,1,175.96,0.885,154,0.988,0.04,4823,1,81.01,-,Belum ditandai,unset,0.35,3,0,
2026-06-16T23:22:59.847,5169402,520,0.420933333,0.612133333,0.336066667,81.01,5000,178.22,1,175.96,0.885,154,0.988,0.04,4823,1,81.01,-,Belum ditandai,unset,0.35,3,0,
2026-06-16T23:23:00.349,5169876,527,0.423133333,0.6132,0.339333333,81.79,5000,179.93,1,176.13,0.885,154,0.987,0.04,4823,1,81.79,-,Belum ditandai,unset,0.35,3,0,
2026-06-16T23:23:00.849,5170407,527,0.4214,0.614866667,0.344666667,81.79,5000,179.93,1,176.13,0.885,154,0.987,0.04,4823,1,81.79,-,Belum ditandai,unset,0.35,3,0,
2026-06-16T23:23:01.353,5170881,531,0.4224,0.616866667,0.3506,81.79,5000,179.93,1,177.63,0.887,156,0.99,0.04,4823,1,81.79,-,Belum ditandai,unset,0.35,3,0,
2026-06-16T23:23:01.855,5171411,517,0.4216,0.618933333,0.3572,81.79,5000,179.93,1,177.63,0.887,156,0.99,0.04,4823,1,81.79,-,Belum ditandai,unset,0.35,3,0,
2026-06-16T23:23:02.351,5171886,514,0.420333333,0.6184,0.355466667,81.79,5000,179.93,1,177.65,0.887,156,0.99,0.04,4823,1,81.79,-,Belum ditandai,unset,0.35,3,0,
2026-06-16T23:23:02.851,5172416,541,0.421733333,0.618,0.354,81.79,5000,179.93,1,177.65,0.887,156,0.99,0.04,4823,1,81.79,-,Belum ditandai,unset,0.35,3,0,
2026-06-16T23:23:03.349,5172891,509,0.421866667,0.6172,0.351333333,81.18,5000,178.61,1,177.58,0.888,156,0.989,0.04,4823,1,81.18,-,Belum ditandai,unset,0.35,3,0,
2026-06-16T23:23:03.850,5173421,520,0.422266667,0.6154,0.3456,81.18,5000,178.61,1,177.58,0.888,156,0.989,0.04,4823,1,81.18,-,Belum ditandai,unset,0.35,3,0,
2026-06-16T23:23:04.351,5173895,514,0.421933333,0.614933333,0.344266667,81.18,5000,178.61,1,176.33,0.885,155,0.993,0.04,4823,1,81.18,-,Belum ditandai,unset,0.35,3,0,
2026-06-16T23:23:04.853,5174425,520,0.4178,0.613133333,0.339,81.18,5000,178.61,1,176.33,0.885,155,0.993,0.04,4823,1,81.18,-,Belum ditandai,unset,0.35,3,0,
2026-06-16T23:23:05.351,5174900,514,0.4186,0.613933333,0.341333333,81.18,5000,178.61,1,176.35,0.885,155,0.993,0.04,4823,1,81.18,-,Belum ditandai,unset,0.35,3,0,
2026-06-16T23:23:05.851,5175430,518,0.418,0.613866667,0.340933333,81.18,5000,178.61,1,176.35,0.885,155,0.993,0.04,4823,1,81.18,-,Belum ditandai,unset,0.35,3,0,
2026-06-16T23:23:06.350,5175905,523,0.418933333,0.614466667,0.3422,81.47,5000,179.24,1,176.39,0.885,155,0.992,0.04,4823,1,81.47,-,Belum ditandai,unset,0.35,3,0,
2026-06-16T23:23:06.911,5176435,524,0.417666667,0.613066667,0.337933333,81.47,5000,179.24,1,176.39,0.885,155,0.992,0.04,4823,1,81.47,-,Belum ditandai,unset,0.35,3,0,
2026-06-16T23:23:07.472,5177015,528,0.4174,0.613133333,0.338733333,81.47,5000,179.24,1,176.98,0.886,155,0.988,0.04,4823,1,81.47,-,Belum ditandai,unset,0.35,3,0,
2026-06-16T23:23:08.020,5177545,521,0.4186,0.6138,0.341533333,81.47,5000,179.24,1,176.98,0.886,155,0.988,0.04,4823,1,81.47,-,Belum ditandai,unset,0.35,3,0,
2026-06-16T23:23:08.543,5178126,519,0.418733333,0.614533333,0.3438,81.47,5000,179.24,1,177,0.886,155,0.988,0.04,4823,1,81.47,-,Belum ditandai,unset,0.35,3,0,
