pc_timestamp,stm32_ms,adc_raw,adc_voltage_v,sensor_voltage_v,pressure_bar,duty_percent,frequency_hz,estimated_output_rms_v,jsy_online,jsy_voltage_rms_v,jsy_current_rms_a,jsy_voltage_raw_v,jsy_current_raw_a,jsy_active_power_w,jsy_power_factor,jsy_energy_kwh,jsy_error_count,nn_mode,nn_duty_percent,valve_open_count,valve_state_label,valve_phase,setpoint_bar,episode_id,is_decision,event
2026-07-02T19:29:31.129,480890,414,0.33240000000000003,0.489,0.009333333333333332,50.0,5000,110.0,1,0.0,0.0,0.0,0.0,0,0.0,0.07,166,0,0.0,2,2 keran stabil,stable,0.3,1,0,
2026-07-02T19:29:31.703,481465,421,0.3346666666666667,0.49,0.009533333333333333,50.0,5000,110.0,1,0.0,0.0,0.0,0.0,0,0.0,0.07,166,0,0.0,2,2 keran stabil,stable,0.3,1,0,
2026-07-02T19:29:32.247,481990,412,0.3302666666666667,0.4887333333333333,0.009399999999999999,50.0,5000,110.0,1,0.0,0.0,0.0,0.0,0,0.0,0.07,166,0,0.0,2,2 keran stabil,stable,0.3,1,0,
2026-07-02T19:29:32.767,482513,410,0.3316,0.48933333333333334,0.009466666666666667,50.0,5000,110.0,1,0.0,0.0,0.0,0.0,0,0.0,0.07,166,0,0.0,2,2 keran stabil,stable,0.3,1,0,
2026-07-02T19:29:33.303,483038,415,0.331,0.48993333333333333,0.010133333333333333,50.0,5000,110.0,1,0.0,0.0,0.0,0.0,0,0.0,0.07,166,0,0.0,2,2 keran stabil,stable,0.3,1,0,
2026-07-02T19:29:33.823,483600,410,0.3317333333333333,0.49,0.010133333333333333,50.0,5000,110.0,1,0.0,0.0,0.0,0.0,0,0.0,0.07,166,0,0.0,2,2 keran stabil,stable,0.3,1,0,
2026-07-02T19:29:34.339,484125,456,0.333,0.4904,0.0108,50.0,5000,110.0,1,0.0,0.0,0.0,0.0,0,0.0,0.07,166,0,0.0,2,2 keran stabil,stable,0.3,1,0,
2026-07-02T19:29:34.860,484604,412,0.33313333333333334,0.4892666666666666,0.009933333333333332,50.0,5000,110.0,1,0.0,0.0,0.0,0.0,0,0.0,0.07,166,0,0.0,2,2 keran stabil,stable,0.3,1,0,
2026-07-02T19:29:35.447,485234,408,0.33520000000000005,0.48966666666666664,0.009933333333333332,50.0,5000,110.0,1,0.0,0.0,0.0,0.0,0,0.0,0.07,166,0,0.0,2,2 keran stabil,stable,0.3,1,0,
2026-07-02T19:29:36.029,485809,454,0.33593333333333336,0.4892666666666666,0.009866666666666666,50.0,5000,110.0,1,0.0,0.0,0.0,0.0,0,0.0,0.07,166,0,0.0,2,2 keran stabil,stable,0.3,1,0,
2026-07-02T19:29:36.556,486334,417,0.3362,0.49006666666666665,0.009933333333333332,50.0,5000,110.0,1,0.0,0.0,0.0,0.0,0,0.0,0.07,166,0,0.0,2,2 keran stabil,stable,0.3,1,0,
2026-07-02T19:29:37.069,486857,418,0.3357333333333334,0.49,0.010333333333333333,50.0,5000,110.0,1,0.0,0.0,0.0,0.0,0,0.0,0.07,166,0,0.0,2,2 keran stabil,stable,0.3,1,0,
2026-07-02T19:29:37.645,487418,431,0.33433333333333337,0.4902666666666667,0.009666666666666665,50.0,5000,110.0,1,0.0,0.0,0.0,0.0,0,0.0,0.07,166,0,0.0,2,2 keran stabil,stable,0.3,1,0,
